fecha,HORA declarada,OperadOR,Pais_Accidente,Cantidad de rutas,all_aboard,cantidad de fallecidos,Cause,Cause_Category,desconocido,errores_humanos,fallas_gestion_trafico,fallos_equipos,problemas_disenio,problemas_fabricacion,problemas_mantenimiento,problemas_meteorologicos
1974-03-13,19:28:00,Sierra Pacific Airlines,United States,1,36,36,"['maintain', 'mountains']",problemas_mantenimiento;errores_humanos,0,1,0,0,0,0,1,0
1974-03-15,08:07:00,Sterling Airways,Iran,1,96,15,"['fire', 'fuel', 'gear', 'landing', 'wing']",fallos_equipos;problemas_mantenimiento;fallos_equipos;errores_humanos;problemas_disenio,0,1,0,1,1,0,1,0
1974-04-04,02:35:00,Wenela Air Services,Botswana,1,84,78,"['engines', 'fuel', 'power', 'trees']",fallos_equipos;problemas_mantenimiento;problemas_mantenimiento;problemas_meteorologicos,0,0,0,1,0,0,1,1
1974-04-22,15:26:00,Pan American World Airways,Indonesia,2,107,107,"['approach', 'premature']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1974-04-27,18:07:00,Aeroflot,Russia,1,109,109,"['engine', 'failure', 'fire']",fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1974-04-30,13:47:00,Houston Metro Airlines,United States,1,12,6,"['gust', 'inadequate', 'lack', 'takeoff']",problemas_meteorologicos;errores_humanos;errores_humanos,0,1,0,0,0,0,0,1
1974-05-02,19:30:00,Aero Taxis Equatorianos,Ecuador,1,24,22,"['climb', 'failure', 'mountain', 'takeoff']",problemas_disenio;fallos_equipos;errores_humanos,0,1,0,1,1,0,0,0
1974-05-06,22:22:00,Fragtflug,Deutschland,1,3,3,"['approach', 'icing', 'trees']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1974-05-23,16:55:00,Saturn Airways,United States,1,3,3,"['failed', 'fatigue', 'turbulence', 'wing']",fallos_equipos;problemas_disenio;problemas_meteorologicos;problemas_disenio,0,0,0,1,1,0,0,1
1974-05-23,22:05:00,Aeroflot,Russia,2,29,29,['approach'],errores_humanos,0,1,0,0,0,0,0,0
1974-05-31,00:00:00,Lambair,Canada,1,2,2,"['engine', 'failure']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1974-06-08,17:30:00,Aerolineas TAO,Colombia,1,44,44,['failure'],fallos_equipos,0,0,0,1,0,0,0,0
1974-06-27,00:00:00,Cambodia Air,in,1,39,19,"['burned', 'engines', 'failed', 'failure', 'improper', 'insufficient', 'maintenance', 'mechanical', 'procedures', 'takeoff', 'training']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;problemas_mantenimiento;fallos_equipos;errores_humanos;errores_humanos,0,1,0,1,0,0,1,0
1974-06-30,13:00:00,Alaska Helicopter - Air Taxi,United States,1,5,5,"['fatigue', 'inadequate', 'inspection', 'maintenance']",problemas_disenio;errores_humanos;problemas_mantenimiento;problemas_mantenimiento,0,1,0,0,1,0,1,0
1974-07-24,09:45:00,Aeronorte Colombia,Colombia,1,3,3,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1974-07-27,00:00:00,Air Amercia,Vietnam,1,5,5,['unknown'],desconocido,1,0,0,0,0,0,0,0
1974-08-05,00:00:00,Laurentian Air Services,Canada,2,11,5,['airport'],fallas_gestion_trafico,0,0,1,0,0,0,0,0
1974-08-11,00:00:00,Air  Mali,Burkina Faso,1,60,47,"['error', 'fuel', 'navigation', 'weather', 'wrong']",fallos_equipos;problemas_mantenimiento;fallas_gestion_trafico;problemas_meteorologicos;errores_humanos,0,1,1,1,0,0,1,1
1974-08-12,14:50:00,AVIANCA,Colombia,1,27,27,"['mountain', 'rainy', 'weather', 'wreckage']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos;fallos_equipos,0,1,0,1,0,0,0,1
1974-08-14,09:20:00,Linea Aeropostal Venezolana,Venezuela,1,49,49,['airport'],fallas_gestion_trafico,0,0,1,0,0,0,0,0
1974-08-18,00:00:00,Military - Zairean Air Force,Democratic Republic of Congo,1,31,31,"['airport', 'approach', 'night']",fallas_gestion_trafico;errores_humanos;problemas_meteorologicos,0,1,1,0,0,0,0,1
1974-09-07,00:00:00,Garuda Indonesia Airlines,Indonesia,1,39,36,"['gust', 'landing', 'weather', 'wind']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1974-09-08,11:40:00,Trans World Airlines,Hellas,2,88,88,"['explosive', 'organization']",fallas_gestion_trafico,0,0,1,0,0,0,0,0
1974-09-11,07:34:00,Eastern Air Lines,United States,1,82,70,"['approach', 'awareness', 'fog', 'instrument', 'lack', 'prescribed', 'procedures', 'trees']",errores_humanos;errores_humanos;problemas_meteorologicos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1974-09-15,11:00:00,Air Vietnam (South Vietnam),Deutschland,1,75,75,"['approach', 'land']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1974-10-19,11:15:00,Mabuhay Airways,Philippines,1,8,1,"['engine', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1974-10-27,23:36:00,Alaska International Air,United States,1,4,4,"['failure', 'fatigue', 'inadequate', 'inspection', 'maintenance', 'wing']",fallos_equipos;problemas_disenio;errores_humanos;problemas_mantenimiento;problemas_mantenimiento;problemas_disenio,0,1,0,1,1,0,1,0
1974-10-28,16:45:00,Hlavka Aviation - Air Taxi,United States,1,2,2,"['icing', 'weather']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1974-11-01,14:56:00,Aeroflot,Russia,1,38,38,"['collision', 'weather']",problemas_meteorologicos,0,0,0,0,0,0,0,1
1974-11-15,00:00:00,Orient Air System and Integrated Services,Philippines,1,8,1,"['engine', 'failed', 'landing']",fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1974-11-20,07:54:00,Lufthansa,Kenya,1,157,59,"['stalled', 'takeoff', 'wing']",fallos_equipos;problemas_disenio,0,0,0,1,1,0,0,0
1974-11-20,09:30:00,Ethiopian Airlines,Ethiopia,1,24,2,['stalled'],fallos_equipos,0,0,0,1,0,0,0,0
1974-11-22,00:00:00,Alpa Servicios Aéreos,spain,1,4,4,['takeoff'],,0,0,0,0,0,0,0,0
1974-12-01,11:10:00,Trans World Airlines,United States,1,92,92,"['airport', 'approach', 'inadequate', 'lack', 'procedures']",fallas_gestion_trafico;errores_humanos;errores_humanos;errores_humanos;errores_humanos,0,1,1,0,0,0,0,0
1974-12-01,19:26:00,Northwest Orient Airlines,United States,2,3,3,"['climb', 'failed', 'icing', 'improper', 'procedures', 'stall', 'stalled']",problemas_disenio;fallos_equipos;problemas_meteorologicos;errores_humanos;errores_humanos;fallos_equipos;fallos_equipos,0,1,0,1,1,0,0,1
1974-12-04,04:58:00,Aeroflot,Russia,1,18,13,"['airport', 'landed', 'takeoff']",fallas_gestion_trafico;errores_humanos,0,1,1,0,0,0,0,0
1974-12-04,22:15:00,Martinair Holland NV,Sri Lanka Sri Lanka,1,191,191,"['approach', 'error', 'misinterpretation', 'weather']",errores_humanos;fallos_equipos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1974-12-11,00:00:00,Kodiak Airways,United States,1,5,5,['unknown'],desconocido,1,0,0,0,0,0,0,0
1974-12-12,00:00:00,Military - Vietnamese Air Force,Deutschland,1,54,54,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1974-12-14,11:01:00,Aeroflot,Uzbekistan,1,19,7,['unknown'],desconocido,1,0,0,0,0,0,0,0
1974-12-22,13:30:00,Aerovias Venezolanas SA (Venezuela),Venezuela,1,77,77,"['airport', 'takeoff']",fallas_gestion_trafico,0,0,1,0,0,0,0,0
1974-12-29,00:00:00,Tarom,Romania,1,33,33,"['approach', 'mountains', 'turbulence', 'winds', 'wrong']",errores_humanos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1974-12-29,00:00:00,Edwin Ortiz,Guatemala,1,24,24,"['airport', 'fire', 'mountain', 'takeoff']",fallas_gestion_trafico;fallos_equipos;errores_humanos,0,1,1,1,0,0,0,0
1975-01-03,00:00:00,Air America,Vietnam,1,9,9,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1975-01-08,08:30:00,SATENA,Colombia,1,21,21,"['burned', 'improper', 'mountainous', 'mountains', 'visibility', 'weather']",fallos_equipos;errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1975-01-09,16:07:00,Golden West Airlines / Private,United States,1,14,14,"['airport', 'collision', 'failure', 'visual']",fallas_gestion_trafico;fallos_equipos;problemas_meteorologicos,0,0,1,1,0,0,0,1
1975-01-15,17:21:00,Malev Hungarian Airlines,Iraq,1,9,9,"['airport', 'coordination', 'fog', 'lack', 'land', 'weather']",fallas_gestion_trafico;fallas_gestion_trafico;problemas_meteorologicos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,1,0,0,0,0,1
1975-01-16,00:00:00,Aeroflot,Laos,1,16,16,"['mountain', 'weather']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1975-01-30,18:50:00,Turkish Airlines (THY),Türkiye,1,42,42,"['airport', 'approach', 'electrical', 'failure', 'night', 'visual']",fallas_gestion_trafico;errores_humanos;fallos_equipos;fallos_equipos;problemas_meteorologicos;problemas_meteorologicos,0,1,1,1,0,0,0,1
1975-01-30,00:00:00,Linea Aérea Nacional,Dominican Republic,1,30,2,"['engine', 'failure']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1975-02-01,08:58:00,Horizon Properties,United States,1,16,5,"['approach', 'improper', 'power', 'weather', 'wing']",errores_humanos;errores_humanos;problemas_mantenimiento;problemas_meteorologicos;problemas_disenio,0,1,0,0,1,0,1,1
1975-02-03,23:10:00,Philippine Air Lines,Philippines,1,33,33,"['airport', 'approach', 'engine', 'fire', 'takeoff']",fallas_gestion_trafico;errores_humanos;fallos_equipos;fallos_equipos,0,1,1,1,0,0,0,0
1975-02-09,17:30:00,Military - Deutsche Luftwaffe,Hellas,1,40,40,"['approach', 'mountain', 'snow']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1975-02-16,19:00:00,Pacific Alaska Airlines,United States,1,3,3,"['airport', 'engines', 'fuel', 'takeoff']",fallas_gestion_trafico;fallos_equipos;problemas_mantenimiento,0,0,1,1,0,0,1,0
1975-02-22,22:12:00,Aerocondor,Colombia,1,5,5,"['tree', 'wing']",errores_humanos;problemas_disenio,0,1,0,0,1,0,0,0
1975-02-27,06:33:00,VASP,Brazil,1,15,15,"['airport', 'engine']",fallas_gestion_trafico;fallos_equipos,0,0,1,1,0,0,0,0
1975-03-12,18:30:00,Air Vietnam (South Vietnam),Deutschland,1,26,26,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1975-03-16,13:40:00,Military - Argentine Air Force,Argentina,1,55,55,"['approach', 'error', 'mountain', 'weather']",errores_humanos;fallos_equipos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1975-03-18,00:00:00,Sudan Airways,Sudan,1,6,5,['unknown'],desconocido,1,0,0,0,0,0,0,0
1975-03-18,10:04:00,Aeroflot,Russia,1,12,7,"['climb', 'failed', 'stall']",problemas_disenio;fallos_equipos;fallos_equipos,0,0,0,1,1,0,0,0
1975-03-20,23:15:00,Military - U.S. Air Force,United States,1,16,16,['faulty'],problemas_mantenimiento,0,0,0,0,0,0,1,0
1975-04-04,16:30:00,Military - U.S. Air Force,Deutschland,1,330,155,"['airport', 'failure', 'faulty', 'hydraulic', 'landed', 'pressure']",fallas_gestion_trafico;fallos_equipos;problemas_mantenimiento;fallos_equipos;errores_humanos;fallos_equipos,0,1,1,1,0,0,1,0
1975-05-13,21:15:00,Military - U.S. Air Force,Thailand,1,23,23,['burned'],fallos_equipos,0,0,0,1,0,0,0,0
1975-06-03,00:00:00,Philippine Air Lines,Philippines,1,64,1,"['bomb', 'exploded', 'landed']",errores_humanos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1975-06-17,00:00:00,Varig,Brazil,1,15,1,['landed'],errores_humanos,0,1,0,0,0,0,0,0
1975-06-24,16:05:00,Eastern Air Lines,United States,2,124,113,"['approach', 'instrument', 'landing', 'rain', 'thunderstorm', 'visual', 'weather', 'winds']",errores_humanos;fallos_equipos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1975-06-26,22:28:00,Hamilton Aviation,United States,1,2,2,"['fatigue', 'improper', 'landing', 'maintenance']",problemas_disenio;errores_humanos;errores_humanos;problemas_mantenimiento,0,1,0,0,1,0,1,0
1975-07-10,00:00:00,Aerovias Condor,Colombia,1,4,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1975-07-15,12:34:00,Aeroflot,Russia,2,40,40,"['approach', 'mountain']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1975-07-31,00:00:00,Far Eastern Air Transport,Taiwan,1,75,27,"['failed', 'land', 'landing', 'stalled', 'thunderstorm', 'wing']",fallos_equipos;errores_humanos;errores_humanos;fallos_equipos;problemas_meteorologicos;problemas_disenio,0,1,0,1,1,0,0,1
1975-08-03,04:30:00,Alia Royal Jordanian Airlines,Morocco,1,188,188,"['approach', 'engine', 'error', 'mountain', 'wing']",errores_humanos;fallos_equipos;fallos_equipos;errores_humanos;problemas_disenio,0,1,0,1,1,0,0,0
1975-08-03,19:30:00,Military - Nicaraguan Air Force,Honduras,1,20,20,"['fuel', 'land', 'weather']",problemas_mantenimiento;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,1,1
1975-08-07,16:11:00,Continental Airlines,United States,1,131,0,"['airport', 'rain', 'takeoff', 'thunderstorm']",fallas_gestion_trafico;problemas_meteorologicos;problemas_meteorologicos,0,0,1,0,0,0,0,1
1975-08-09,10:27:00,Aeroflot,Russia,1,11,11,"['approach', 'clouds']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1975-08-15,22:01:00,Aeroflot,Russia,1,38,23,['unknown'],desconocido,1,0,0,0,0,0,0,0
1975-08-20,01:15:00,Ceskoslovenske Aerolinie,Syria,1,128,126,"['airport', 'approach', 'failure', 'maintain']",fallas_gestion_trafico;errores_humanos;fallos_equipos;problemas_mantenimiento,0,1,1,1,0,0,1,0
1975-08-30,13:57:00,Wien Air Alaska,United States,1,32,10,"['airport', 'approach', 'failure', 'fog', 'instrument', 'land', 'landing', 'mountain', 'prescribed', 'procedures', 'weather']",fallas_gestion_trafico;errores_humanos;fallos_equipos;problemas_meteorologicos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,1,1,0,0,0,1
1975-09-01,08:00:00,Interflug,Deutschland,1,34,27,['unknown'],desconocido,1,0,0,0,0,0,0,0
1975-09-11,10:20:00,Ethiopian Airlines,Ethiopia,1,9,1,"['cloud', 'clouds', 'mountain', 'trees']",problemas_meteorologicos;problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1975-09-24,00:00:00,Garuda Indonesia Airlines,Indonesia,1,61,25,"['approach', 'landed', 'trees', 'weather']",errores_humanos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1975-09-30,02:40:00,Malev Hungarian Airlines,Lebanon,1,60,60,['approach'],errores_humanos,0,1,0,0,0,0,0,0
1975-09-30,00:00:00,AVIANCA,Colombia,1,4,4,unknown,,0,0,0,0,0,0,0,0
1975-10-22,16:53:00,Aeroflot,Russia,1,6,6,"['approach', 'error', 'fog', 'land', 'wing']",errores_humanos;fallos_equipos;problemas_meteorologicos;errores_humanos;problemas_disenio,0,1,0,1,1,0,0,1
1975-10-23,19:28:00,Connair,Australia,2,11,11,"['approach', 'climb', 'error', 'improper', 'landing', 'storm']",errores_humanos;problemas_disenio;fallos_equipos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,1,0,0,1
1975-10-27,06:45:00,TAM (Bolivia),Bolivia,1,67,67,"['airport', 'insufficient']",fallas_gestion_trafico;errores_humanos,0,1,1,0,0,0,0,0
1975-10-30,09:20:00,Inex Adria Aviopromet,Philippines,1,120,75,"['approach', 'fog', 'landed']",errores_humanos;problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1975-11-03,10:02:00,Petroleum Helicopter,Gulf of Mexico,1,9,9,['failed'],fallos_equipos,0,0,0,1,0,0,0,0
1975-11-17,22:14:00,Aeroflot,Russia,2,38,38,['thunderstorm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1975-11-18,00:00:00,Aviateca,Guatemala,1,22,15,"['mountainous', 'rain', 'visibility']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1975-11-20,19:38:00,Aeroflot,Russia,2,50,19,"['airport', 'trees', 'wrong']",fallas_gestion_trafico;problemas_meteorologicos;errores_humanos,0,1,1,0,0,0,0,1
1975-11-22,00:00:00,Balkan Bulgarian Airlines,Bulgaria,1,48,3,"['icing', 'stalled', 'takeoff']",problemas_meteorologicos;fallos_equipos,0,0,0,1,0,0,0,1
1975-11-25,18:50:00,Military - Israel  Air Force,Egypt,1,20,20,"['cloud', 'mountain']",problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1975-11-29,00:00:00,Private,United Kingdom,1,6,6,"['airport', 'fog']",fallas_gestion_trafico;problemas_meteorologicos,0,0,1,0,0,0,0,1
1975-12-26,14:49:00,Star Aviation,United States,1,9,9,"['mountains', 'weather']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1976-01-01,05:30:00,Middle East Airlines,Saudi Arabia,1,82,82,"['broke', 'explosive']",problemas_mantenimiento,0,0,0,0,0,0,1,0
1976-01-03,17:58:00,Winship Air,United States,1,6,6,"['fog', 'fuel', 'improper', 'inadequate']",problemas_meteorologicos;problemas_mantenimiento;errores_humanos;errores_humanos,0,1,0,0,0,0,1,1
1976-01-03,10:05:00,Aeroflot,Russia,1,61,61,"['clouds', 'failed']",problemas_meteorologicos;fallos_equipos,0,0,0,1,0,0,0,1
1976-01-08,00:00:00,Philippine Aerotransport,Philippines,1,7,7,['unknown'],desconocido,1,0,0,0,0,0,0,0
1976-01-18,15:44:00,Frigorifico Maniqui,Bolivia,1,10,7,"['engine', 'failed', 'failure', 'gear', 'improper', 'landing', 'malfunction', 'procedure', 'trees']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;fallos_equipos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1976-01-20,07:15:00,TAME,Ecuador,1,42,34,"['collision', 'mountain', 'mountainous', 'trees', 'wing']",errores_humanos;errores_humanos;problemas_meteorologicos;problemas_disenio,0,1,0,0,1,0,0,1
1976-01-21,00:00:00,CAAC,China,1,40,40,['approach'],errores_humanos,0,1,0,0,0,0,0,0
1976-01-22,00:00:00,Transbrasil,Brazil,1,11,9,['takeoff'],,0,0,0,0,0,0,0,0
1976-02-04,00:00:00,LAC Colombia,Colombia,1,3,3,"['engine', 'failure']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1976-02-08,10:44:00,Mercer Airlines,United States,1,6,3,"['airport', 'engine', 'failed', 'failure', 'landing']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos,0,1,1,1,0,0,0,0
1976-02-09,08:15:00,Aeroflot,Russia,1,124,24,['error'],fallos_equipos,0,0,0,1,0,0,0,0
1976-02-21,16:33:00,Antilles Air,United States,1,11,5,"['engine', 'failure']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1976-03-01,00:00:00,Tarom,Romania,1,9,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1976-03-02,00:00:00,TAM (Bolivia),United States,1,22,19,['unknown'],desconocido,1,0,0,0,0,0,0,0
1976-03-06,00:58:00,Aeroflot,Russia,1,111,111,"['electrical', 'failure', 'power']",fallos_equipos;fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1976-03-07,11:07:00,Kodiak Western Alaska Airlines,United States,1,4,4,['weather'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1976-04-02,00:00:00,SATENA,Colombia,1,16,5,"['approach', 'rain']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1976-04-05,08:19:00,Alaska Airlines,United States,1,50,1,"['approach', 'faulty', 'landing']",errores_humanos;problemas_mantenimiento;errores_humanos,0,1,0,0,0,0,1,0
1976-04-14,00:00:00,Yacimientos Petroliferos Fiscales,Argentina,1,34,34,"['design', 'failure', 'fatigue', 'inspection', 'undetected', 'wing']",problemas_disenio;fallos_equipos;problemas_disenio;problemas_mantenimiento;errores_humanos;problemas_disenio,0,1,0,1,1,0,1,0
1976-04-23,08:08:00,Petroleum Helicopter,Gulf of Mexico,1,12,12,['fatigue'],problemas_disenio,0,0,0,0,1,0,0,0
1976-04-27,15:10:00,American Airlines,United States,1,88,37,"['hillside', 'insufficient', 'procedure']",errores_humanos;errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1976-05-05,00:00:00,Philippine Aerotransport,Philippines,1,10,4,['unknown'],desconocido,1,0,0,0,0,0,0,0
1976-05-09,16:30:00,Military - Imperial Iranian Air Force,spain,1,17,17,"['explosion', 'fail', 'fuel', 'lightning', 'wing']",fallos_equipos;problemas_mantenimiento;problemas_meteorologicos;problemas_disenio,0,0,0,1,1,0,1,1
1976-05-15,10:48:00,Aeroflot,Russia,2,52,52,['turbulence'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1976-05-23,12:30:00,Philippine Air Lines,France,1,87,14,['unknown'],desconocido,1,0,0,0,0,0,0,0
1976-06-01,07:48:00,Aeroflot,Equatorial Guinea,1,45,45,"['failure', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1976-06-04,00:47:00,Air Manila,United States,1,45,45,"['climb', 'engine', 'exploded', 'failed', 'takeoff']",problemas_disenio;fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,1,0,0,0
1976-06-06,15:41:00,Sabah Air,Malaysia,1,11,11,"['airport', 'approach', 'stalled']",fallas_gestion_trafico;errores_humanos;fallos_equipos,0,1,1,1,0,0,0,0
1976-06-27,00:00:00,Air France,Uganda,1,258,7,['terrorists'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1976-07-05,00:00:00,Military - Burma Air Force,Myanmar,1,17,17,"['exploded', 'fire']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1976-07-28,09:37:00,Ceskoslovenske Aerolinie,Philippines,1,79,76,"['approach', 'engine', 'failed']",errores_humanos;fallos_equipos;fallos_equipos,0,1,0,1,0,0,0,0
1976-08-02,00:00:00,Korean Airlines,Iran,1,5,5,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1976-08-09,12:30:00,Military - Spanish Air Force,spain,3,32,12,"['engine', 'fire']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1976-08-15,08:35:00,SAETA,Ecuador,1,59,59,['unknown'],desconocido,1,0,0,0,0,0,0,0
1976-08-28,00:00:00,Air France,Vietnam,1,20,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1976-08-28,12:40:00,Military - U.S. Air Force,United Kingdom,1,18,18,"['failure', 'thunderstorm', 'wing']",fallos_equipos;problemas_meteorologicos;problemas_disenio,0,0,0,1,1,0,0,1
1976-09-02,17:15:00,Temsco Helicopter - Air Taxi,United States,1,4,3,"['failed', 'maintain']",fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1976-09-03,21:45:00,Military - Venezuelan Air Force,Portugal,2,68,68,"['approach', 'land', 'rain', 'weather', 'wind']",errores_humanos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1976-09-09,13:51:00,Aeroflot / Aeroflot,Russia,1,64,64,"['collision', 'error', 'insufficient', 'lack', 'violation', 'visual']",fallos_equipos;errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1976-09-10,10:15:00,Inex Adria Aviopromet / British Airways,Cuba,2,176,176,"['collision', 'duties', 'error', 'improper', 'negligence', 'system']",errores_humanos;fallos_equipos;errores_humanos;errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1976-09-19,23:15:00,Turkish Airlines (THY),Türkiye,1,154,154,"['airport', 'approach', 'land', 'landing', 'wrong']",fallas_gestion_trafico;errores_humanos;errores_humanos;errores_humanos;errores_humanos,0,1,1,0,0,0,0,0
1976-09-26,08:30:00,Military - U.S. Air Force,United States,1,20,15,"['broke', 'landed', 'pressure']",problemas_mantenimiento;errores_humanos;fallos_equipos,0,1,0,1,0,0,1,0
1976-10-04,00:00:00,Emirates Air Transport,Kenya,1,4,4,['land'],errores_humanos,0,1,0,0,0,0,0,0
1976-10-06,13:24:00,Cubana de Aviacion,Barbados,1,73,73,"['explosion', 'explosive', 'fire']",fallos_equipos,0,0,0,1,0,0,0,0
1976-10-13,13:32:00,Lloyd Aéreo Boliviano,Bolivia,1,3,3,"['climb', 'failed', 'failure', 'fatigue', 'trees']",problemas_disenio;fallos_equipos;fallos_equipos;problemas_disenio;problemas_meteorologicos,0,0,0,1,1,0,0,1
1976-10-13,01:37:00,Indian Airlines,India,1,95,95,"['engine', 'failed', 'fatigue', 'fire', 'fuel', 'landed', 'landing', 'takeoff']",fallos_equipos;fallos_equipos;problemas_disenio;fallos_equipos;problemas_mantenimiento;errores_humanos;errores_humanos,0,1,0,1,1,0,1,0
1976-10-28,00:00:00,Nordeste Linhas Aéreas,Brazil,1,7,2,['stalled'],fallos_equipos,0,0,0,1,0,0,0,0
1976-11-04,00:00:00,Bali International Air Service,Indonesia,1,38,29,"['engine', 'power']",fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1976-11-05,00:00:00,Inair Panama,United States,1,2,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1976-11-23,09:45:00,Olympic Airways,Hellas,1,50,50,"['mountainous', 'premature', 'weather']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1976-11-28,18:56:00,Aeroflot,Russia,1,73,73,['failure'],fallos_equipos,0,0,0,1,0,0,0,0
1976-12-12,23:26:00,Atlantic City Airlines,United States,1,10,3,"['approach', 'fog', 'improperly', 'rain', 'visual']",errores_humanos;problemas_meteorologicos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1976-12-17,19:40:00,Aeroflot,Russia,1,7,7,"['error', 'takeoff', 'trees']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1976-12-17,21:30:00,Aeroflot,Russia,1,55,48,"['fog', 'visibility', 'visual']",problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1976-12-18,16:56:00,Aeroflot,Russia,1,8,8,['approach'],errores_humanos,0,1,0,0,0,0,0,0
1976-12-25,03:45:00,EgyptAir,Thailand,1,53,53,"['awareness', 'lack', 'landing', 'navigational']",errores_humanos;errores_humanos;errores_humanos;fallas_gestion_trafico,0,1,1,0,0,0,0,0
1976-12-31,00:00:00,Faucett,Peru,1,19,19,['airport'],fallas_gestion_trafico,0,0,1,0,0,0,0,0
1977-01-06,17:05:00,Jet Avia Charter,United States,1,4,4,"['airport', 'misinterpretation', 'mountain', 'rain']",fallas_gestion_trafico;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,1,0,0,0,0,1
